Name,Scope Project1,
File,E:\LN2min.csv,
Starttime of export,133327233574060000,Sonntag, 2. Juli 2023,00:15:57.406
Endtime of export,133327234774160000,Sonntag, 2. Juli 2023,00:17:57.416


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133327234597510000,17,133327234597510000,-4,133327234597510000,-1,133327234597510000,1
133327234597560000,3,133327234597560000,0,133327234597560000,-1,133327234597560000,-1
133327234597610000,-7,133327234597610000,0,133327234597610000,1,133327234597610000,1
133327234597660000,-6,133327234597660000,-1,133327234597660000,2,133327234597660000,0
133327234597710000,8,133327234597710000,-1,133327234597710000,0,133327234597710000,1
133327234597760000,-2,133327234597760000,0,133327234597760000,-4,133327234597760000,-2
133327234597810000,-17,133327234597810000,0,133327234597810000,0,133327234597810000,-2
133327234597860000,1,133327234597860000,-1,133327234597860000,-2,133327234597860000,2
133327234597910000,2,133327234597910000,-1,133327234597910000,1,133327234597910000,0
133327234597960000,-17,133327234597960000,-3,133327234597960000,0,133327234597960000,3
133327234598010000,1,133327234598010000,-2,133327234598010000,2,133327234598010000,2
133327234598060000,-4,133327234598060000,0,133327234598060000,1,133327234598060000,2
133327234598110000,37,133327234598110000,-2,133327234598110000,1,133327234598110000,-4
133327234598160000,15,133327234598160000,-1,133327234598160000,0,133327234598160000,0
133327234598210000,-11,133327234598210000,-3,133327234598210000,0,133327234598210000,-1
133327234598260000,2,133327234598260000,1,133327234598260000,1,133327234598260000,1
133327234598310000,12,133327234598310000,-2,133327234598310000,3,133327234598310000,1
133327234598360000,1,133327234598360000,2,133327234598360000,-1,133327234598360000,-1
133327234598410000,-8,133327234598410000,3,133327234598410000,2,133327234598410000,0
133327234598460000,-2,133327234598460000,2,133327234598460000,-2,133327234598460000,-1
133327234598510000,4,133327234598510000,-2,133327234598510000,-1,133327234598510000,0
133327234598560000,-3,133327234598560000,0,133327234598560000,-2,133327234598560000,0
133327234598610000,-41,133327234598610000,0,133327234598610000,1,133327234598610000,-2
133327234598660000,0,133327234598660000,1,133327234598660000,3,133327234598660000,4
133327234598710000,16,133327234598710000,0,133327234598710000,2,133327234598710000,0
133327234598760000,20,133327234598760000,2,133327234598760000,-1,133327234598760000,-2
133327234598810000,11,133327234598810000,-1,133327234598810000,2,133327234598810000,0
133327234598860000,6,133327234598860000,-1,133327234598860000,2,133327234598860000,-2
133327234598910000,2,133327234598910000,3,133327234598910000,-1,133327234598910000,-1
133327234598960000,-15,133327234598960000,-2,133327234598960000,1,133327234598960000,-3
133327234599010000,-7,133327234599010000,0,133327234599010000,-5,133327234599010000,0
133327234599060000,-2,133327234599060000,1,133327234599060000,0,133327234599060000,2
133327234599110000,-20,133327234599110000,3,133327234599110000,2,133327234599110000,-1
133327234599160000,-15,133327234599160000,-3,133327234599160000,0,133327234599160000,-2
133327234599210000,-24,133327234599210000,-1,133327234599210000,-2,133327234599210000,2
133327234599260000,4,133327234599260000,3,133327234599260000,-2,133327234599260000,-2
133327234599310000,14,133327234599310000,1,133327234599310000,0,133327234599310000,-2
133327234599360000,-16,133327234599360000,2,133327234599360000,0,133327234599360000,0
133327234599410000,17,133327234599410000,3,133327234599410000,0,133327234599410000,2
133327234599460000,9,133327234599460000,-3,133327234599460000,-1,133327234599460000,0
133327234599510000,4,133327234599510000,1,133327234599510000,1,133327234599510000,-2
133327234599560000,7,133327234599560000,3,133327234599560000,-1,133327234599560000,-1
133327234599610000,5,133327234599610000,0,133327234599610000,-2,133327234599610000,0
133327234599660000,7,133327234599660000,-1,133327234599660000,0,133327234599660000,-1
133327234599710000,-16,133327234599710000,0,133327234599710000,0,133327234599710000,0
133327234599760000,-5,133327234599760000,1,133327234599760000,2,133327234599760000,0
133327234599810000,-1,133327234599810000,-2,133327234599810000,-1,133327234599810000,-1
133327234599860000,-21,133327234599860000,-2,133327234599860000,2,133327234599860000,-1
133327234599910000,25,133327234599910000,1,133327234599910000,3,133327234599910000,-1
133327234599960000,-4,133327234599960000,2,133327234599960000,1,133327234599960000,0
133327234600010000,-29,133327234600010000,3,133327234600010000,-1,133327234600010000,-1
133327234600060000,11,133327234600060000,-1,133327234600060000,0,133327234600060000,3
133327234600110000,-4,133327234600110000,-1,133327234600110000,2,133327234600110000,0
133327234600160000,12,133327234600160000,-2,133327234600160000,1,133327234600160000,1
133327234600210000,-2,133327234600210000,-2,133327234600210000,-3,133327234600210000,2
133327234600260000,0,133327234600260000,-1,133327234600260000,0,133327234600260000,-4
133327234600310000,-18,133327234600310000,-1,133327234600310000,1,133327234600310000,1
133327234600360000,22,133327234600360000,-3,133327234600360000,2,133327234600360000,-1
133327234600410000,-4,133327234600410000,1,133327234600410000,1,133327234600410000,0
133327234600460000,5,133327234600460000,0,133327234600460000,-1,133327234600460000,0
133327234600510000,-3,133327234600510000,0,133327234600510000,-1,133327234600510000,0
133327234600560000,-18,133327234600560000,1,133327234600560000,-2,133327234600560000,-4
133327234600610000,-1,133327234600610000,0,133327234600610000,-2,133327234600610000,-1
133327234600660000,-7,133327234600660000,1,133327234600660000,2,133327234600660000,-1
133327234600710000,-3,133327234600710000,3,133327234600710000,2,133327234600710000,2
133327234600760000,8,133327234600760000,2,133327234600760000,0,133327234600760000,2
133327234600810000,9,133327234600810000,-1,133327234600810000,2,133327234600810000,-1
133327234600860000,-18,133327234600860000,-5,133327234600860000,-1,133327234600860000,1
133327234600910000,-19,133327234600910000,-2,133327234600910000,-1,133327234600910000,-4
133327234600960000,-6,133327234600960000,0,133327234600960000,5,133327234600960000,1
133327234601010000,16,133327234601010000,0,133327234601010000,0,133327234601010000,-1
133327234601060000,3,133327234601060000,3,133327234601060000,0,133327234601060000,1
133327234601110000,-52,133327234601110000,0,133327234601110000,0,133327234601110000,3
133327234601160000,-23,133327234601160000,-2,133327234601160000,-3,133327234601160000,0
133327234601210000,-6,133327234601210000,0,133327234601210000,1,133327234601210000,0
133327234601260000,2,133327234601260000,1,133327234601260000,1,133327234601260000,2
133327234601310000,9,133327234601310000,-1,133327234601310000,-1,133327234601310000,-1
133327234601360000,-17,133327234601360000,0,133327234601360000,1,133327234601360000,2
133327234601410000,-7,133327234601410000,3,133327234601410000,1,133327234601410000,0
133327234601460000,-14,133327234601460000,-2,133327234601460000,1,133327234601460000,2
133327234601510000,-3,133327234601510000,0,133327234601510000,-2,133327234601510000,-3
133327234601560000,27,133327234601560000,-1,133327234601560000,-3,133327234601560000,-1
133327234601610000,4,133327234601610000,-4,133327234601610000,1,133327234601610000,-1
133327234601660000,9,133327234601660000,1,133327234601660000,0,133327234601660000,-1
133327234601710000,22,133327234601710000,0,133327234601710000,3,133327234601710000,0
133327234601760000,11,133327234601760000,2,133327234601760000,-1,133327234601760000,1
133327234601810000,12,133327234601810000,0,133327234601810000,-1,133327234601810000,0
133327234601860000,9,133327234601860000,0,133327234601860000,2,133327234601860000,0
133327234601910000,19,133327234601910000,3,133327234601910000,1,133327234601910000,-2
133327234601960000,-26,133327234601960000,-2,133327234601960000,0,133327234601960000,3
133327234602010000,3,133327234602010000,0,133327234602010000,1,133327234602010000,0
133327234602060000,4,133327234602060000,3,133327234602060000,1,133327234602060000,2
133327234602110000,0,133327234602110000,3,133327234602110000,1,133327234602110000,0
133327234602160000,-20,133327234602160000,3,133327234602160000,-1,133327234602160000,0
133327234602210000,6,133327234602210000,1,133327234602210000,1,133327234602210000,-1
133327234602260000,-9,133327234602260000,-1,133327234602260000,0,133327234602260000,2
133327234602310000,15,133327234602310000,-3,133327234602310000,0,133327234602310000,1
133327234602360000,1,133327234602360000,0,133327234602360000,-1,133327234602360000,-4
133327234602410000,-16,133327234602410000,1,133327234602410000,3,133327234602410000,-1
133327234602460000,12,133327234602460000,0,133327234602460000,-1,133327234602460000,4
133327234602510000,8,133327234602510000,5,133327234602510000,-1,133327234602510000,-1
133327234602560000,4,133327234602560000,0,133327234602560000,-1,133327234602560000,1
133327234602610000,-15,133327234602610000,-1,133327234602610000,0,133327234602610000,-4
133327234602660000,19,133327234602660000,1,133327234602660000,0,133327234602660000,-2
133327234602710000,-22,133327234602710000,-2,133327234602710000,1,133327234602710000,1
133327234602760000,-6,133327234602760000,2,133327234602760000,0,133327234602760000,1
133327234602810000,5,133327234602810000,2,133327234602810000,-1,133327234602810000,1
133327234602860000,4,133327234602860000,-1,133327234602860000,0,133327234602860000,2
133327234602910000,13,133327234602910000,0,133327234602910000,-3,133327234602910000,1
133327234602960000,-4,133327234602960000,-2,133327234602960000,3,133327234602960000,4
133327234603010000,8,133327234603010000,1,133327234603010000,-1,133327234603010000,1
133327234603060000,6,133327234603060000,1,133327234603060000,-1,133327234603060000,2
133327234603110000,-12,133327234603110000,0,133327234603110000,2,133327234603110000,-1
133327234603160000,-20,133327234603160000,0,133327234603160000,-1,133327234603160000,-1
133327234603210000,6,133327234603210000,3,133327234603210000,0,133327234603210000,0
133327234603260000,-19,133327234603260000,2,133327234603260000,-1,133327234603260000,1
133327234603310000,9,133327234603310000,-1,133327234603310000,1,133327234603310000,0
133327234603360000,-5,133327234603360000,-1,133327234603360000,2,133327234603360000,0
133327234603410000,5,133327234603410000,-2,133327234603410000,-1,133327234603410000,0
133327234603460000,-5,133327234603460000,-1,133327234603460000,1,133327234603460000,1
133327234603510000,25,133327234603510000,1,133327234603510000,-1,133327234603510000,-3
133327234603560000,-6,133327234603560000,1,133327234603560000,1,133327234603560000,1
133327234603610000,7,133327234603610000,-3,133327234603610000,2,133327234603610000,1
133327234603660000,10,133327234603660000,1,133327234603660000,-1,133327234603660000,-1
133327234603710000,-11,133327234603710000,-1,133327234603710000,-2,133327234603710000,3
133327234603760000,38,133327234603760000,3,133327234603760000,-1,133327234603760000,-1
133327234603810000,19,133327234603810000,2,133327234603810000,0,133327234603810000,-2
133327234603860000,7,133327234603860000,2,133327234603860000,-2,133327234603860000,-3
133327234603910000,-5,133327234603910000,1,133327234603910000,0,133327234603910000,-1
133327234603960000,-10,133327234603960000,-1,133327234603960000,-1,133327234603960000,1
133327234604010000,-9,133327234604010000,0,133327234604010000,-4,133327234604010000,0
133327234604060000,9,133327234604060000,-1,133327234604060000,0,133327234604060000,-3
133327234604110000,-27,133327234604110000,-3,133327234604110000,-2,133327234604110000,1
133327234604160000,18,133327234604160000,2,133327234604160000,2,133327234604160000,1
133327234604210000,-4,133327234604210000,2,133327234604210000,-4,133327234604210000,-2
133327234604260000,23,133327234604260000,2,133327234604260000,-1,133327234604260000,-1
133327234604310000,9,133327234604310000,-1,133327234604310000,2,133327234604310000,-3
133327234604360000,-1,133327234604360000,0,133327234604360000,0,133327234604360000,-1
133327234604410000,8,133327234604410000,0,133327234604410000,2,133327234604410000,-2
133327234604460000,4,133327234604460000,-1,133327234604460000,-1,133327234604460000,1
133327234604510000,-25,133327234604510000,3,133327234604510000,-2,133327234604510000,0
133327234604560000,-3,133327234604560000,4,133327234604560000,-1,133327234604560000,1
133327234604610000,-14,133327234604610000,0,133327234604610000,1,133327234604610000,-2
133327234604660000,19,133327234604660000,-1,133327234604660000,1,133327234604660000,1
133327234604710000,4,133327234604710000,-3,133327234604710000,-1,133327234604710000,3
133327234604760000,-23,133327234604760000,-2,133327234604760000,-2,133327234604760000,0
133327234604810000,10,133327234604810000,2,133327234604810000,-1,133327234604810000,2
133327234604860000,3,133327234604860000,1,133327234604860000,0,133327234604860000,1
133327234604910000,6,133327234604910000,1,133327234604910000,0,133327234604910000,0
133327234604960000,-4,133327234604960000,0,133327234604960000,-4,133327234604960000,0
133327234605010000,4,133327234605010000,-1,133327234605010000,0,133327234605010000,2
133327234605060000,1,133327234605060000,-4,133327234605060000,3,133327234605060000,2
133327234605110000,5,133327234605110000,0,133327234605110000,1,133327234605110000,-1
133327234605160000,-26,133327234605160000,3,133327234605160000,-1,133327234605160000,3
133327234605210000,-8,133327234605210000,2,133327234605210000,-1,133327234605210000,-1
133327234605260000,10,133327234605260000,1,133327234605260000,-2,133327234605260000,-1
133327234605310000,-21,133327234605310000,0,133327234605310000,-1,133327234605310000,0
133327234605360000,-3,133327234605360000,1,133327234605360000,-1,133327234605360000,0
133327234605410000,-21,133327234605410000,0,133327234605410000,0,133327234605410000,1
133327234605460000,-4,133327234605460000,-1,133327234605460000,-3,133327234605460000,-2
133327234605510000,-5,133327234605510000,1,133327234605510000,-1,133327234605510000,-1
133327234605560000,-19,133327234605560000,-1,133327234605560000,1,133327234605560000,-3
133327234605610000,6,133327234605610000,-3,133327234605610000,0,133327234605610000,1
133327234605660000,-2,133327234605660000,0,133327234605660000,-5,133327234605660000,-1
133327234605710000,1,133327234605710000,0,133327234605710000,0,133327234605710000,1
133327234605760000,-8,133327234605760000,0,133327234605760000,-2,133327234605760000,1
133327234605810000,-11,133327234605810000,-2,133327234605810000,1,133327234605810000,-2
133327234605860000,-5,133327234605860000,-1,133327234605860000,-1,133327234605860000,-3
133327234605910000,7,133327234605910000,3,133327234605910000,-3,133327234605910000,1
133327234605960000,-8,133327234605960000,3,133327234605960000,-4,133327234605960000,0
133327234606010000,8,133327234606010000,1,133327234606010000,-2,133327234606010000,1
133327234606060000,-2,133327234606060000,0,133327234606060000,0,133327234606060000,1
133327234606110000,-20,133327234606110000,-2,133327234606110000,0,133327234606110000,-1
133327234606160000,-17,133327234606160000,3,133327234606160000,1,133327234606160000,1
133327234606210000,19,133327234606210000,1,133327234606210000,-2,133327234606210000,-2
133327234606260000,3,133327234606260000,1,133327234606260000,0,133327234606260000,-1
133327234606310000,-12,133327234606310000,-1,133327234606310000,-1,133327234606310000,0
133327234606360000,-5,133327234606360000,-1,133327234606360000,1,133327234606360000,0
133327234606410000,-36,133327234606410000,2,133327234606410000,-1,133327234606410000,-2
133327234606460000,23,133327234606460000,-3,133327234606460000,2,133327234606460000,-2
133327234606510000,-21,133327234606510000,-4,133327234606510000,0,133327234606510000,-2
133327234606560000,5,133327234606560000,2,133327234606560000,-1,133327234606560000,3
133327234606610000,8,133327234606610000,2,133327234606610000,0,133327234606610000,1
133327234606660000,21,133327234606660000,6,133327234606660000,-1,133327234606660000,-3
133327234606710000,9,133327234606710000,-2,133327234606710000,0,133327234606710000,-2
133327234606760000,18,133327234606760000,-3,133327234606760000,-2,133327234606760000,-1
133327234606810000,-10,133327234606810000,0,133327234606810000,-1,133327234606810000,2
133327234606860000,-11,133327234606860000,-3,133327234606860000,-1,133327234606860000,1
133327234606910000,9,133327234606910000,-2,133327234606910000,1,133327234606910000,1
133327234606960000,37,133327234606960000,-2,133327234606960000,-1,133327234606960000,0
133327234607010000,-2,133327234607010000,2,133327234607010000,-1,133327234607010000,-3
133327234607060000,10,133327234607060000,1,133327234607060000,1,133327234607060000,-1
133327234607110000,-12,133327234607110000,-1,133327234607110000,0,133327234607110000,2
133327234607160000,25,133327234607160000,0,133327234607160000,0,133327234607160000,2
133327234607210000,-7,133327234607210000,-1,133327234607210000,-4,133327234607210000,-1
133327234607260000,-3,133327234607260000,-2,133327234607260000,-2,133327234607260000,-2
133327234607310000,17,133327234607310000,0,133327234607310000,-2,133327234607310000,-1
133327234607360000,13,133327234607360000,1,133327234607360000,-1,133327234607360000,1
133327234607410000,-11,133327234607410000,2,133327234607410000,1,133327234607410000,1
133327234607460000,-28,133327234607460000,0,133327234607460000,1,133327234607460000,2
133327234607510000,10,133327234607510000,-2,133327234607510000,4,133327234607510000,0
133327234607560000,-23,133327234607560000,-2,133327234607560000,0,133327234607560000,1
133327234607610000,9,133327234607610000,0,133327234607610000,2,133327234607610000,0
133327234607660000,-12,133327234607660000,2,133327234607660000,-1,133327234607660000,-1
133327234607710000,1,133327234607710000,-3,133327234607710000,1,133327234607710000,-2
133327234607760000,-16,133327234607760000,2,133327234607760000,2,133327234607760000,-1
133327234607810000,-7,133327234607810000,-2,133327234607810000,0,133327234607810000,0
133327234607860000,-8,133327234607860000,0,133327234607860000,-1,133327234607860000,-2
133327234607910000,-11,133327234607910000,1,133327234607910000,-2,133327234607910000,-3
133327234607960000,-4,133327234607960000,1,133327234607960000,0,133327234607960000,-2
133327234608010000,-10,133327234608010000,3,133327234608010000,-2,133327234608010000,-1
133327234608060000,2,133327234608060000,1,133327234608060000,2,133327234608060000,-1
133327234608110000,20,133327234608110000,-4,133327234608110000,4,133327234608110000,0
133327234608160000,2,133327234608160000,-1,133327234608160000,2,133327234608160000,2
133327234608210000,2,133327234608210000,-4,133327234608210000,-1,133327234608210000,0
133327234608260000,3,133327234608260000,1,133327234608260000,-1,133327234608260000,-2
133327234608310000,-4,133327234608310000,2,133327234608310000,-1,133327234608310000,-4
133327234608360000,-2,133327234608360000,-1,133327234608360000,-1,133327234608360000,-3
133327234608410000,-10,133327234608410000,1,133327234608410000,-2,133327234608410000,-1
133327234608460000,-6,133327234608460000,0,133327234608460000,-1,133327234608460000,0
133327234608510000,-1,133327234608510000,3,133327234608510000,-1,133327234608510000,-2
133327234608560000,-12,133327234608560000,-2,133327234608560000,1,133327234608560000,3
133327234608610000,0,133327234608610000,-4,133327234608610000,-1,133327234608610000,-3
133327234608660000,-6,133327234608660000,2,133327234608660000,-1,133327234608660000,0
133327234608710000,8,133327234608710000,0,133327234608710000,0,133327234608710000,-1
133327234608760000,9,133327234608760000,1,133327234608760000,-2,133327234608760000,-2
133327234608810000,14,133327234608810000,1,133327234608810000,-1,133327234608810000,0
133327234608860000,0,133327234608860000,-4,133327234608860000,0,133327234608860000,1
133327234608910000,-8,133327234608910000,-3,133327234608910000,0,133327234608910000,1
133327234608960000,-38,133327234608960000,0,133327234608960000,2,133327234608960000,-1
133327234609010000,-6,133327234609010000,-4,133327234609010000,0,133327234609010000,4
133327234609060000,12,133327234609060000,0,133327234609060000,1,133327234609060000,-1
133327234609110000,23,133327234609110000,-1,133327234609110000,2,133327234609110000,0
133327234609160000,6,133327234609160000,1,133327234609160000,2,133327234609160000,-2
133327234609210000,-6,133327234609210000,-1,133327234609210000,0,133327234609210000,0
133327234609260000,-20,133327234609260000,0,133327234609260000,-1,133327234609260000,-1
133327234609310000,9,133327234609310000,2,133327234609310000,1,133327234609310000,0
133327234609360000,17,133327234609360000,-1,133327234609360000,2,133327234609360000,2
133327234609410000,-2,133327234609410000,2,133327234609410000,1,133327234609410000,1
133327234609460000,13,133327234609460000,0,133327234609460000,4,133327234609460000,3
133327234609510000,15,133327234609510000,3,133327234609510000,0,133327234609510000,1
133327234609560000,9,133327234609560000,0,133327234609560000,2,133327234609560000,2
133327234609610000,4,133327234609610000,1,133327234609610000,0,133327234609610000,0
133327234609660000,-6,133327234609660000,3,133327234609660000,1,133327234609660000,-2
133327234609710000,8,133327234609710000,-2,133327234609710000,1,133327234609710000,3
133327234609760000,5,133327234609760000,-1,133327234609760000,0,133327234609760000,0
133327234609810000,11,133327234609810000,0,133327234609810000,2,133327234609810000,-1
133327234609860000,-15,133327234609860000,0,133327234609860000,1,133327234609860000,-2
133327234609910000,0,133327234609910000,0,133327234609910000,0,133327234609910000,-3
133327234609960000,2,133327234609960000,-2,133327234609960000,1,133327234609960000,4
133327234610010000,8,133327234610010000,0,133327234610010000,-2,133327234610010000,2
133327234610060000,33,133327234610060000,0,133327234610060000,-1,133327234610060000,-1
133327234610110000,-34,133327234610110000,2,133327234610110000,-1,133327234610110000,0
133327234610160000,22,133327234610160000,2,133327234610160000,-1,133327234610160000,1
133327234610210000,23,133327234610210000,0,133327234610210000,-2,133327234610210000,1
133327234610260000,-2,133327234610260000,0,133327234610260000,2,133327234610260000,0
133327234610310000,3,133327234610310000,2,133327234610310000,-2,133327234610310000,-2
133327234610360000,7,133327234610360000,0,133327234610360000,1,133327234610360000,1
133327234610410000,2,133327234610410000,0,133327234610410000,2,133327234610410000,-1
133327234610460000,-15,133327234610460000,0,133327234610460000,3,133327234610460000,1
133327234610510000,13,133327234610510000,1,133327234610510000,-2,133327234610510000,-1
133327234610560000,-13,133327234610560000,-2,133327234610560000,-1,133327234610560000,2
133327234610610000,-4,133327234610610000,-1,133327234610610000,-2,133327234610610000,2
133327234610660000,7,133327234610660000,2,133327234610660000,1,133327234610660000,3
133327234610710000,14,133327234610710000,0,133327234610710000,0,133327234610710000,0
133327234610760000,-4,133327234610760000,0,133327234610760000,2,133327234610760000,-1
133327234610810000,-5,133327234610810000,2,133327234610810000,2,133327234610810000,-3
133327234610860000,11,133327234610860000,1,133327234610860000,0,133327234610860000,0
133327234610910000,-2,133327234610910000,0,133327234610910000,1,133327234610910000,0
133327234610960000,-19,133327234610960000,0,133327234610960000,-2,133327234610960000,-1
133327234611010000,-4,133327234611010000,-2,133327234611010000,0,133327234611010000,0
133327234611060000,-4,133327234611060000,-1,133327234611060000,-2,133327234611060000,2
133327234611110000,-7,133327234611110000,0,133327234611110000,1,133327234611110000,0
133327234611160000,-1,133327234611160000,2,133327234611160000,0,133327234611160000,-1
133327234611210000,-17,133327234611210000,-1,133327234611210000,-1,133327234611210000,-1
133327234611260000,3,133327234611260000,-2,133327234611260000,-2,133327234611260000,1
133327234611310000,-15,133327234611310000,-1,133327234611310000,0,133327234611310000,1
133327234611360000,0,133327234611360000,-1,133327234611360000,-3,133327234611360000,-3
133327234611410000,-31,133327234611410000,-3,133327234611410000,1,133327234611410000,1
133327234611460000,5,133327234611460000,0,133327234611460000,0,133327234611460000,2
133327234611510000,4,133327234611510000,3,133327234611510000,-4,133327234611510000,-2
133327234611560000,-4,133327234611560000,3,133327234611560000,0,133327234611560000,0
133327234611610000,-6,133327234611610000,0,133327234611610000,-1,133327234611610000,-2
133327234611660000,-21,133327234611660000,1,133327234611660000,1,133327234611660000,0
133327234611710000,-16,133327234611710000,-4,133327234611710000,-3,133327234611710000,-1
133327234611760000,11,133327234611760000,-1,133327234611760000,1,133327234611760000,1
133327234611810000,-9,133327234611810000,0,133327234611810000,0,133327234611810000,-1
133327234611860000,16,133327234611860000,1,133327234611860000,-1,133327234611860000,0
133327234611910000,3,133327234611910000,1,133327234611910000,0,133327234611910000,0
133327234611960000,12,133327234611960000,-3,133327234611960000,-4,133327234611960000,2
133327234612010000,14,133327234612010000,0,133327234612010000,-2,133327234612010000,0
133327234612060000,-11,133327234612060000,-1,133327234612060000,0,133327234612060000,-2
133327234612110000,-12,133327234612110000,0,133327234612110000,-3,133327234612110000,1
133327234612160000,-14,133327234612160000,-2,133327234612160000,-3,133327234612160000,-1
133327234612210000,-23,133327234612210000,0,133327234612210000,0,133327234612210000,-3
133327234612260000,7,133327234612260000,0,133327234612260000,2,133327234612260000,-2
133327234612310000,-10,133327234612310000,4,133327234612310000,1,133327234612310000,-1
133327234612360000,7,133327234612360000,-3,133327234612360000,-3,133327234612360000,-2
133327234612410000,2,133327234612410000,-3,133327234612410000,0,133327234612410000,-1
133327234612460000,-6,133327234612460000,-1,133327234612460000,1,133327234612460000,0
133327234612510000,-21,133327234612510000,0,133327234612510000,-2,133327234612510000,2
133327234612560000,-1,133327234612560000,1,133327234612560000,-1,133327234612560000,2
133327234612610000,-13,133327234612610000,0,133327234612610000,-1,133327234612610000,-1
133327234612660000,-38,133327234612660000,4,133327234612660000,-4,133327234612660000,1
133327234612710000,8,133327234612710000,1,133327234612710000,-1,133327234612710000,-1
133327234612760000,-2,133327234612760000,0,133327234612760000,0,133327234612760000,-1
133327234612810000,-1,133327234612810000,0,133327234612810000,1,133327234612810000,-1
133327234612860000,4,133327234612860000,0,133327234612860000,3,133327234612860000,-1
133327234612910000,-5,133327234612910000,-2,133327234612910000,0,133327234612910000,1
133327234612960000,-9,133327234612960000,0,133327234612960000,-1,133327234612960000,0
133327234613010000,-6,133327234613010000,2,133327234613010000,1,133327234613010000,-3
133327234613060000,0,133327234613060000,-2,133327234613060000,1,133327234613060000,-1
133327234613110000,-3,133327234613110000,-1,133327234613110000,2,133327234613110000,-1
133327234613160000,-21,133327234613160000,4,133327234613160000,2,133327234613160000,0
133327234613210000,-2,133327234613210000,1,133327234613210000,-3,133327234613210000,-1
133327234613260000,-12,133327234613260000,1,133327234613260000,-1,133327234613260000,-2
133327234613310000,-2,133327234613310000,1,133327234613310000,-1,133327234613310000,2
133327234613360000,-5,133327234613360000,-3,133327234613360000,-1,133327234613360000,4
133327234613410000,5,133327234613410000,-1,133327234613410000,-3,133327234613410000,0
133327234613460000,-13,133327234613460000,1,133327234613460000,-1,133327234613460000,3
133327234613510000,8,133327234613510000,-1,133327234613510000,4,133327234613510000,3
133327234613560000,-8,133327234613560000,2,133327234613560000,-3,133327234613560000,-1
133327234613610000,-15,133327234613610000,1,133327234613610000,-4,133327234613610000,1
133327234613660000,16,133327234613660000,1,133327234613660000,4,133327234613660000,-1
133327234613710000,5,133327234613710000,-1,133327234613710000,2,133327234613710000,-2
133327234613760000,19,133327234613760000,-3,133327234613760000,0,133327234613760000,-1
133327234613810000,-7,133327234613810000,0,133327234613810000,-2,133327234613810000,3
133327234613860000,0,133327234613860000,-4,133327234613860000,-2,133327234613860000,2
133327234613910000,19,133327234613910000,2,133327234613910000,1,133327234613910000,0
133327234613960000,7,133327234613960000,1,133327234613960000,0,133327234613960000,-1
133327234614010000,-11,133327234614010000,0,133327234614010000,0,133327234614010000,0
133327234614060000,11,133327234614060000,0,133327234614060000,-2,133327234614060000,2
133327234614110000,-9,133327234614110000,1,133327234614110000,1,133327234614110000,3
133327234614160000,-8,133327234614160000,1,133327234614160000,-3,133327234614160000,0
133327234614210000,17,133327234614210000,1,133327234614210000,0,133327234614210000,3
133327234614260000,6,133327234614260000,1,133327234614260000,1,133327234614260000,2
133327234614310000,-4,133327234614310000,1,133327234614310000,0,133327234614310000,1
133327234614360000,0,133327234614360000,-1,133327234614360000,1,133327234614360000,1
133327234614410000,-2,133327234614410000,-1,133327234614410000,0,133327234614410000,1
133327234614460000,1,133327234614460000,-1,133327234614460000,-2,133327234614460000,0
133327234614510000,-7,133327234614510000,0,133327234614510000,2,133327234614510000,4
133327234614560000,-6,133327234614560000,2,133327234614560000,-1,133327234614560000,0
133327234614610000,5,133327234614610000,-1,133327234614610000,1,133327234614610000,1
133327234614660000,5,133327234614660000,1,133327234614660000,1,133327234614660000,-3
133327234614710000,2,133327234614710000,0,133327234614710000,1,133327234614710000,1
133327234614760000,-37,133327234614760000,-5,133327234614760000,-2,133327234614760000,0
