Name,Scope Project1,
File,E:\RT2min.csv,
Starttime of export,133340919360180000,Montag, 17. Juli 2023,20:25:36.018
Endtime of export,133340920560180000,Montag, 17. Juli 2023,20:27:36.018


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133340920202180000,-6,133340920202180000,1,133340920202180000,2,133340920202180000,3
133340920202230000,-14,133340920202230000,0,133340920202230000,-2,133340920202230000,2
133340920202280000,-17,133340920202280000,-1,133340920202280000,1,133340920202280000,1
133340920202330000,0,133340920202330000,2,133340920202330000,3,133340920202330000,0
133340920202380000,1,133340920202380000,-1,133340920202380000,-1,133340920202380000,-3
133340920202430000,1,133340920202430000,0,133340920202430000,0,133340920202430000,-1
133340920202480000,-34,133340920202480000,0,133340920202480000,3,133340920202480000,1
133340920202530000,-23,133340920202530000,4,133340920202530000,0,133340920202530000,2
133340920202580000,-5,133340920202580000,-2,133340920202580000,0,133340920202580000,1
133340920202630000,19,133340920202630000,1,133340920202630000,-1,133340920202630000,3
133340920202680000,5,133340920202680000,0,133340920202680000,0,133340920202680000,-1
133340920202730000,-6,133340920202730000,4,133340920202730000,-4,133340920202730000,2
133340920202780000,-10,133340920202780000,2,133340920202780000,2,133340920202780000,2
133340920202830000,-5,133340920202830000,0,133340920202830000,-2,133340920202830000,-3
133340920202880000,25,133340920202880000,0,133340920202880000,3,133340920202880000,2
133340920202930000,12,133340920202930000,1,133340920202930000,0,133340920202930000,0
133340920202980000,29,133340920202980000,1,133340920202980000,0,133340920202980000,1
133340920203030000,12,133340920203030000,-3,133340920203030000,-1,133340920203030000,0
133340920203080000,5,133340920203080000,3,133340920203080000,3,133340920203080000,4
133340920203130000,-7,133340920203130000,0,133340920203130000,1,133340920203130000,1
133340920203180000,8,133340920203180000,4,133340920203180000,1,133340920203180000,-1
133340920203230000,-14,133340920203230000,-2,133340920203230000,-3,133340920203230000,3
133340920203280000,14,133340920203280000,-1,133340920203280000,2,133340920203280000,2
133340920203330000,-13,133340920203330000,-1,133340920203330000,-1,133340920203330000,-2
133340920203380000,12,133340920203380000,1,133340920203380000,2,133340920203380000,2
133340920203430000,-5,133340920203430000,-1,133340920203430000,0,133340920203430000,0
133340920203480000,8,133340920203480000,2,133340920203480000,-2,133340920203480000,2
133340920203530000,-26,133340920203530000,-2,133340920203530000,0,133340920203530000,1
133340920203580000,29,133340920203580000,0,133340920203580000,1,133340920203580000,0
133340920203630000,-15,133340920203630000,0,133340920203630000,-1,133340920203630000,0
133340920203680000,9,133340920203680000,-2,133340920203680000,2,133340920203680000,2
133340920203730000,4,133340920203730000,1,133340920203730000,1,133340920203730000,-3
133340920203780000,18,133340920203780000,3,133340920203780000,0,133340920203780000,2
133340920203830000,-9,133340920203830000,2,133340920203830000,4,133340920203830000,2
133340920203880000,-22,133340920203880000,-2,133340920203880000,-1,133340920203880000,-2
133340920203930000,4,133340920203930000,-1,133340920203930000,-2,133340920203930000,0
133340920203980000,-4,133340920203980000,1,133340920203980000,0,133340920203980000,0
133340920204030000,-6,133340920204030000,0,133340920204030000,2,133340920204030000,0
133340920204080000,11,133340920204080000,-1,133340920204080000,-3,133340920204080000,2
133340920204130000,-3,133340920204130000,6,133340920204130000,2,133340920204130000,2
133340920204180000,9,133340920204180000,1,133340920204180000,0,133340920204180000,-1
133340920204230000,14,133340920204230000,1,133340920204230000,-3,133340920204230000,2
133340920204280000,12,133340920204280000,-3,133340920204280000,-1,133340920204280000,1
133340920204330000,-12,133340920204330000,-1,133340920204330000,2,133340920204330000,-2
133340920204380000,18,133340920204380000,-1,133340920204380000,0,133340920204380000,0
133340920204430000,10,133340920204430000,2,133340920204430000,-1,133340920204430000,1
133340920204480000,9,133340920204480000,-2,133340920204480000,4,133340920204480000,0
133340920204530000,-15,133340920204530000,-2,133340920204530000,-2,133340920204530000,1
133340920204580000,-10,133340920204580000,4,133340920204580000,2,133340920204580000,0
133340920204630000,21,133340920204630000,-3,133340920204630000,-3,133340920204630000,1
133340920204680000,-5,133340920204680000,1,133340920204680000,0,133340920204680000,-4
133340920204730000,-37,133340920204730000,-3,133340920204730000,3,133340920204730000,-2
133340920204780000,2,133340920204780000,4,133340920204780000,-2,133340920204780000,3
133340920204830000,-20,133340920204830000,-3,133340920204830000,-2,133340920204830000,0
133340920204880000,-3,133340920204880000,-1,133340920204880000,-1,133340920204880000,1
133340920204930000,6,133340920204930000,1,133340920204930000,2,133340920204930000,0
133340920204980000,-19,133340920204980000,2,133340920204980000,0,133340920204980000,1
133340920205030000,10,133340920205030000,-1,133340920205030000,1,133340920205030000,-1
133340920205080000,4,133340920205080000,-1,133340920205080000,2,133340920205080000,1
133340920205130000,-17,133340920205130000,0,133340920205130000,-2,133340920205130000,-1
133340920205180000,14,133340920205180000,1,133340920205180000,2,133340920205180000,0
133340920205230000,-23,133340920205230000,2,133340920205230000,0,133340920205230000,3
133340920205280000,2,133340920205280000,-1,133340920205280000,-1,133340920205280000,0
133340920205330000,14,133340920205330000,2,133340920205330000,3,133340920205330000,1
133340920205380000,-11,133340920205380000,-2,133340920205380000,-1,133340920205380000,0
133340920205430000,-12,133340920205430000,0,133340920205430000,1,133340920205430000,-3
133340920205480000,17,133340920205480000,-3,133340920205480000,0,133340920205480000,-1
133340920205530000,7,133340920205530000,-2,133340920205530000,-2,133340920205530000,-1
133340920205580000,1,133340920205580000,3,133340920205580000,-1,133340920205580000,1
133340920205630000,4,133340920205630000,0,133340920205630000,-1,133340920205630000,0
133340920205680000,25,133340920205680000,1,133340920205680000,-2,133340920205680000,2
133340920205730000,23,133340920205730000,-2,133340920205730000,1,133340920205730000,0
133340920205780000,-2,133340920205780000,0,133340920205780000,4,133340920205780000,2
133340920205830000,1,133340920205830000,-3,133340920205830000,0,133340920205830000,-2
133340920205880000,4,133340920205880000,-1,133340920205880000,-2,133340920205880000,-1
133340920205930000,11,133340920205930000,-2,133340920205930000,1,133340920205930000,-1
133340920205980000,13,133340920205980000,0,133340920205980000,-1,133340920205980000,0
133340920206030000,-6,133340920206030000,2,133340920206030000,1,133340920206030000,1
133340920206080000,-5,133340920206080000,2,133340920206080000,1,133340920206080000,0
133340920206130000,20,133340920206130000,-2,133340920206130000,1,133340920206130000,-4
133340920206180000,10,133340920206180000,-1,133340920206180000,-1,133340920206180000,0
133340920206230000,-7,133340920206230000,2,133340920206230000,0,133340920206230000,2
133340920206280000,-2,133340920206280000,3,133340920206280000,-1,133340920206280000,-1
133340920206330000,3,133340920206330000,0,133340920206330000,1,133340920206330000,2
133340920206380000,-4,133340920206380000,0,133340920206380000,1,133340920206380000,3
133340920206430000,0,133340920206430000,0,133340920206430000,-1,133340920206430000,-2
133340920206480000,13,133340920206480000,-1,133340920206480000,-4,133340920206480000,0
133340920206530000,12,133340920206530000,-1,133340920206530000,3,133340920206530000,0
133340920206580000,-37,133340920206580000,-2,133340920206580000,-2,133340920206580000,2
133340920206630000,-13,133340920206630000,4,133340920206630000,-1,133340920206630000,-2
133340920206680000,10,133340920206680000,3,133340920206680000,0,133340920206680000,1
133340920206730000,2,133340920206730000,-2,133340920206730000,-3,133340920206730000,-2
133340920206780000,12,133340920206780000,-1,133340920206780000,3,133340920206780000,2
133340920206830000,-7,133340920206830000,2,133340920206830000,0,133340920206830000,0
133340920206880000,8,133340920206880000,0,133340920206880000,2,133340920206880000,0
133340920206930000,30,133340920206930000,0,133340920206930000,2,133340920206930000,3
133340920206980000,16,133340920206980000,-1,133340920206980000,2,133340920206980000,-3
133340920207030000,27,133340920207030000,0,133340920207030000,1,133340920207030000,0
133340920207080000,-15,133340920207080000,1,133340920207080000,3,133340920207080000,-2
133340920207130000,-19,133340920207130000,1,133340920207130000,-2,133340920207130000,0
133340920207180000,6,133340920207180000,0,133340920207180000,-1,133340920207180000,0
133340920207230000,9,133340920207230000,-1,133340920207230000,3,133340920207230000,0
133340920207280000,-11,133340920207280000,-1,133340920207280000,-2,133340920207280000,-1
133340920207330000,-16,133340920207330000,0,133340920207330000,0,133340920207330000,0
133340920207380000,-10,133340920207380000,-1,133340920207380000,-2,133340920207380000,2
133340920207430000,-8,133340920207430000,0,133340920207430000,-1,133340920207430000,1
133340920207480000,8,133340920207480000,0,133340920207480000,0,133340920207480000,0
133340920207530000,-13,133340920207530000,5,133340920207530000,0,133340920207530000,0
133340920207580000,5,133340920207580000,-3,133340920207580000,0,133340920207580000,-1
133340920207630000,-8,133340920207630000,2,133340920207630000,1,133340920207630000,-4
133340920207680000,-6,133340920207680000,-6,133340920207680000,0,133340920207680000,0
133340920207730000,5,133340920207730000,-2,133340920207730000,-1,133340920207730000,0
133340920207780000,-18,133340920207780000,0,133340920207780000,0,133340920207780000,2
133340920207830000,16,133340920207830000,2,133340920207830000,0,133340920207830000,2
133340920207880000,-3,133340920207880000,0,133340920207880000,0,133340920207880000,1
133340920207930000,-8,133340920207930000,2,133340920207930000,2,133340920207930000,0
133340920207980000,-3,133340920207980000,-2,133340920207980000,1,133340920207980000,0
133340920208030000,-1,133340920208030000,0,133340920208030000,-1,133340920208030000,-1
133340920208080000,12,133340920208080000,1,133340920208080000,-1,133340920208080000,0
133340920208130000,-3,133340920208130000,-2,133340920208130000,-1,133340920208130000,1
133340920208180000,2,133340920208180000,4,133340920208180000,-1,133340920208180000,-3
133340920208230000,38,133340920208230000,-2,133340920208230000,-2,133340920208230000,1
133340920208280000,-1,133340920208280000,0,133340920208280000,0,133340920208280000,1
133340920208330000,-13,133340920208330000,1,133340920208330000,-3,133340920208330000,-1
133340920208380000,29,133340920208380000,-3,133340920208380000,2,133340920208380000,4
133340920208430000,-11,133340920208430000,0,133340920208430000,0,133340920208430000,2
133340920208480000,-15,133340920208480000,-1,133340920208480000,-2,133340920208480000,-2
133340920208530000,4,133340920208530000,0,133340920208530000,-2,133340920208530000,4
133340920208580000,-23,133340920208580000,-5,133340920208580000,1,133340920208580000,2
133340920208630000,18,133340920208630000,2,133340920208630000,0,133340920208630000,-1
133340920208680000,8,133340920208680000,0,133340920208680000,0,133340920208680000,0
133340920208730000,-8,133340920208730000,0,133340920208730000,-3,133340920208730000,-1
133340920208780000,-43,133340920208780000,-1,133340920208780000,-2,133340920208780000,-2
133340920208830000,11,133340920208830000,-1,133340920208830000,0,133340920208830000,-2
133340920208880000,23,133340920208880000,-1,133340920208880000,2,133340920208880000,0
133340920208930000,-12,133340920208930000,1,133340920208930000,-1,133340920208930000,-4
133340920208980000,27,133340920208980000,4,133340920208980000,2,133340920208980000,0
133340920209030000,2,133340920209030000,-1,133340920209030000,-1,133340920209030000,1
133340920209080000,4,133340920209080000,3,133340920209080000,-1,133340920209080000,-2
133340920209130000,-12,133340920209130000,0,133340920209130000,2,133340920209130000,2
133340920209180000,36,133340920209180000,-1,133340920209180000,-2,133340920209180000,-2
133340920209230000,-14,133340920209230000,-1,133340920209230000,0,133340920209230000,-2
133340920209280000,4,133340920209280000,0,133340920209280000,1,133340920209280000,-1
133340920209330000,-9,133340920209330000,-1,133340920209330000,-2,133340920209330000,-1
133340920209380000,-19,133340920209380000,1,133340920209380000,1,133340920209380000,1
133340920209430000,-8,133340920209430000,1,133340920209430000,1,133340920209430000,-3
133340920209480000,4,133340920209480000,1,133340920209480000,0,133340920209480000,3
133340920209530000,10,133340920209530000,3,133340920209530000,-1,133340920209530000,3
133340920209580000,-20,133340920209580000,-3,133340920209580000,0,133340920209580000,-1
133340920209630000,-4,133340920209630000,1,133340920209630000,0,133340920209630000,3
133340920209680000,14,133340920209680000,2,133340920209680000,1,133340920209680000,-2
133340920209730000,-19,133340920209730000,0,133340920209730000,1,133340920209730000,1
133340920209780000,-13,133340920209780000,1,133340920209780000,1,133340920209780000,-1
133340920209830000,-11,133340920209830000,0,133340920209830000,2,133340920209830000,-1
133340920209880000,-16,133340920209880000,-1,133340920209880000,-2,133340920209880000,1
133340920209930000,-22,133340920209930000,1,133340920209930000,2,133340920209930000,-1
133340920209980000,11,133340920209980000,0,133340920209980000,1,133340920209980000,1
133340920210030000,0,133340920210030000,-3,133340920210030000,0,133340920210030000,-1
133340920210080000,-1,133340920210080000,2,133340920210080000,1,133340920210080000,2
133340920210130000,-13,133340920210130000,0,133340920210130000,-1,133340920210130000,1
133340920210180000,-16,133340920210180000,0,133340920210180000,0,133340920210180000,-1
133340920210230000,5,133340920210230000,1,133340920210230000,-1,133340920210230000,2
133340920210280000,-10,133340920210280000,2,133340920210280000,-1,133340920210280000,0
133340920210330000,1,133340920210330000,0,133340920210330000,-1,133340920210330000,3
133340920210380000,-6,133340920210380000,2,133340920210380000,-2,133340920210380000,-1
133340920210430000,5,133340920210430000,-2,133340920210430000,1,133340920210430000,0
133340920210480000,11,133340920210480000,0,133340920210480000,-3,133340920210480000,-2
133340920210530000,11,133340920210530000,3,133340920210530000,3,133340920210530000,0
133340920210580000,-7,133340920210580000,-3,133340920210580000,1,133340920210580000,3
133340920210630000,23,133340920210630000,0,133340920210630000,-2,133340920210630000,1
133340920210680000,16,133340920210680000,2,133340920210680000,0,133340920210680000,0
133340920210730000,-19,133340920210730000,0,133340920210730000,-4,133340920210730000,4
133340920210780000,5,133340920210780000,2,133340920210780000,1,133340920210780000,2
133340920210830000,-8,133340920210830000,5,133340920210830000,1,133340920210830000,0
133340920210880000,3,133340920210880000,-1,133340920210880000,-3,133340920210880000,-1
133340920210930000,-7,133340920210930000,1,133340920210930000,-1,133340920210930000,2
133340920210980000,8,133340920210980000,0,133340920210980000,-2,133340920210980000,0
133340920211030000,-2,133340920211030000,-1,133340920211030000,2,133340920211030000,1
133340920211080000,14,133340920211080000,0,133340920211080000,-5,133340920211080000,3
133340920211130000,-14,133340920211130000,3,133340920211130000,1,133340920211130000,0
133340920211180000,2,133340920211180000,-4,133340920211180000,-3,133340920211180000,-1
133340920211230000,14,133340920211230000,3,133340920211230000,-1,133340920211230000,-2
133340920211280000,1,133340920211280000,-4,133340920211280000,1,133340920211280000,-1
133340920211330000,-4,133340920211330000,2,133340920211330000,-2,133340920211330000,0
133340920211380000,22,133340920211380000,0,133340920211380000,-1,133340920211380000,2
133340920211430000,-10,133340920211430000,3,133340920211430000,0,133340920211430000,-2
133340920211480000,1,133340920211480000,1,133340920211480000,-2,133340920211480000,-2
133340920211530000,-6,133340920211530000,0,133340920211530000,0,133340920211530000,2
133340920211580000,-12,133340920211580000,-4,133340920211580000,-2,133340920211580000,-3
133340920211630000,-14,133340920211630000,1,133340920211630000,-1,133340920211630000,1
133340920211680000,-7,133340920211680000,5,133340920211680000,1,133340920211680000,-1
133340920211730000,3,133340920211730000,-2,133340920211730000,-1,133340920211730000,1
133340920211780000,-10,133340920211780000,-2,133340920211780000,-4,133340920211780000,-1
133340920211830000,-4,133340920211830000,3,133340920211830000,-1,133340920211830000,5
133340920211880000,-18,133340920211880000,-3,133340920211880000,-2,133340920211880000,2
133340920211930000,6,133340920211930000,3,133340920211930000,-1,133340920211930000,2
133340920211980000,13,133340920211980000,-1,133340920211980000,2,133340920211980000,1
133340920212030000,-30,133340920212030000,-1,133340920212030000,0,133340920212030000,5
133340920212080000,13,133340920212080000,5,133340920212080000,1,133340920212080000,1
133340920212130000,15,133340920212130000,0,133340920212130000,1,133340920212130000,0
133340920212180000,-20,133340920212180000,0,133340920212180000,0,133340920212180000,4
133340920212230000,-20,133340920212230000,0,133340920212230000,1,133340920212230000,1
133340920212280000,2,133340920212280000,2,133340920212280000,1,133340920212280000,-2
133340920212330000,-26,133340920212330000,-1,133340920212330000,1,133340920212330000,1
133340920212380000,-12,133340920212380000,1,133340920212380000,1,133340920212380000,2
133340920212430000,-10,133340920212430000,-2,133340920212430000,1,133340920212430000,-2
133340920212480000,7,133340920212480000,0,133340920212480000,1,133340920212480000,-3
133340920212530000,15,133340920212530000,2,133340920212530000,-1,133340920212530000,0
133340920212580000,-1,133340920212580000,-2,133340920212580000,4,133340920212580000,-1
133340920212630000,-21,133340920212630000,-1,133340920212630000,-1,133340920212630000,-1
133340920212680000,-1,133340920212680000,1,133340920212680000,2,133340920212680000,0
133340920212730000,7,133340920212730000,2,133340920212730000,-1,133340920212730000,0
133340920212780000,-22,133340920212780000,2,133340920212780000,0,133340920212780000,-1
133340920212830000,-2,133340920212830000,2,133340920212830000,1,133340920212830000,3
133340920212880000,10,133340920212880000,-4,133340920212880000,-2,133340920212880000,2
133340920212930000,12,133340920212930000,-3,133340920212930000,2,133340920212930000,0
133340920212980000,3,133340920212980000,-1,133340920212980000,-2,133340920212980000,1
133340920213030000,-2,133340920213030000,1,133340920213030000,-4,133340920213030000,0
133340920213080000,0,133340920213080000,3,133340920213080000,4,133340920213080000,0
133340920213130000,14,133340920213130000,1,133340920213130000,2,133340920213130000,0
133340920213180000,-12,133340920213180000,-1,133340920213180000,-1,133340920213180000,-3
133340920213230000,14,133340920213230000,-1,133340920213230000,2,133340920213230000,2
133340920213280000,-12,133340920213280000,-3,133340920213280000,2,133340920213280000,1
133340920213330000,-11,133340920213330000,1,133340920213330000,1,133340920213330000,-3
133340920213380000,14,133340920213380000,-2,133340920213380000,1,133340920213380000,3
133340920213430000,33,133340920213430000,-1,133340920213430000,-3,133340920213430000,-1
133340920213480000,-2,133340920213480000,-1,133340920213480000,0,133340920213480000,-3
133340920213530000,13,133340920213530000,-1,133340920213530000,1,133340920213530000,2
133340920213580000,13,133340920213580000,-4,133340920213580000,2,133340920213580000,-1
133340920213630000,-12,133340920213630000,0,133340920213630000,1,133340920213630000,-4
133340920213680000,-18,133340920213680000,1,133340920213680000,-2,133340920213680000,3
133340920213730000,9,133340920213730000,-1,133340920213730000,2,133340920213730000,-3
133340920213780000,2,133340920213780000,0,133340920213780000,-1,133340920213780000,-2
133340920213830000,6,133340920213830000,0,133340920213830000,-1,133340920213830000,4
133340920213880000,19,133340920213880000,-1,133340920213880000,1,133340920213880000,2
133340920213930000,-20,133340920213930000,4,133340920213930000,-2,133340920213930000,-1
133340920213980000,0,133340920213980000,0,133340920213980000,0,133340920213980000,0
133340920214030000,6,133340920214030000,0,133340920214030000,1,133340920214030000,-3
133340920214080000,-6,133340920214080000,1,133340920214080000,-1,133340920214080000,1
133340920214130000,-3,133340920214130000,-2,133340920214130000,-3,133340920214130000,-4
133340920214180000,7,133340920214180000,1,133340920214180000,0,133340920214180000,-4
133340920214230000,-20,133340920214230000,-2,133340920214230000,2,133340920214230000,3
133340920214280000,17,133340920214280000,1,133340920214280000,-1,133340920214280000,-4
133340920214330000,4,133340920214330000,2,133340920214330000,-3,133340920214330000,0
133340920214380000,-7,133340920214380000,0,133340920214380000,-2,133340920214380000,-2
133340920214430000,31,133340920214430000,0,133340920214430000,0,133340920214430000,-1
133340920214480000,-31,133340920214480000,3,133340920214480000,-1,133340920214480000,-1
133340920214530000,2,133340920214530000,2,133340920214530000,-3,133340920214530000,-1
133340920214580000,25,133340920214580000,-2,133340920214580000,2,133340920214580000,-2
133340920214630000,-33,133340920214630000,5,133340920214630000,2,133340920214630000,-1
133340920214680000,10,133340920214680000,0,133340920214680000,2,133340920214680000,-1
133340920214730000,2,133340920214730000,1,133340920214730000,1,133340920214730000,-1
133340920214780000,16,133340920214780000,2,133340920214780000,-3,133340920214780000,2
133340920214830000,11,133340920214830000,1,133340920214830000,1,133340920214830000,-1
133340920214880000,-17,133340920214880000,-4,133340920214880000,0,133340920214880000,3
133340920214930000,-19,133340920214930000,-1,133340920214930000,-3,133340920214930000,-1
133340920214980000,-10,133340920214980000,0,133340920214980000,1,133340920214980000,-1
133340920215030000,11,133340920215030000,-1,133340920215030000,0,133340920215030000,3
133340920215080000,-16,133340920215080000,2,133340920215080000,2,133340920215080000,0
133340920215130000,15,133340920215130000,-4,133340920215130000,1,133340920215130000,0
133340920215180000,11,133340920215180000,3,133340920215180000,-4,133340920215180000,0
133340920215230000,-12,133340920215230000,2,133340920215230000,3,133340920215230000,1
133340920215280000,-16,133340920215280000,1,133340920215280000,1,133340920215280000,-1
133340920215330000,3,133340920215330000,-3,133340920215330000,-4,133340920215330000,-2
133340920215380000,-12,133340920215380000,2,133340920215380000,1,133340920215380000,1
133340920215430000,16,133340920215430000,0,133340920215430000,-1,133340920215430000,1
133340920215480000,-6,133340920215480000,-3,133340920215480000,-1,133340920215480000,1
133340920215530000,15,133340920215530000,1,133340920215530000,-2,133340920215530000,-3
133340920215580000,-8,133340920215580000,-1,133340920215580000,0,133340920215580000,1
133340920215630000,6,133340920215630000,-1,133340920215630000,-4,133340920215630000,2
133340920215680000,1,133340920215680000,2,133340920215680000,1,133340920215680000,-1
133340920215730000,-4,133340920215730000,0,133340920215730000,0,133340920215730000,-2
133340920215780000,13,133340920215780000,3,133340920215780000,0,133340920215780000,3
133340920215830000,26,133340920215830000,0,133340920215830000,-3,133340920215830000,-2
133340920215880000,-30,133340920215880000,-5,133340920215880000,-3,133340920215880000,-2
133340920215930000,-4,133340920215930000,1,133340920215930000,-1,133340920215930000,1
133340920215980000,-14,133340920215980000,1,133340920215980000,1,133340920215980000,-1
133340920216030000,36,133340920216030000,0,133340920216030000,1,133340920216030000,2
133340920216080000,-12,133340920216080000,-4,133340920216080000,1,133340920216080000,1
133340920216130000,34,133340920216130000,1,133340920216130000,-3,133340920216130000,3
133340920216180000,-21,133340920216180000,-3,133340920216180000,-7,133340920216180000,-2
133340920216230000,0,133340920216230000,1,133340920216230000,-1,133340920216230000,-2
133340920216280000,20,133340920216280000,-2,133340920216280000,0,133340920216280000,1
133340920216330000,-12,133340920216330000,-4,133340920216330000,0,133340920216330000,-1
133340920216380000,2,133340920216380000,4,133340920216380000,1,133340920216380000,-2
133340920216430000,-26,133340920216430000,1,133340920216430000,2,133340920216430000,1
133340920216480000,15,133340920216480000,3,133340920216480000,1,133340920216480000,3
133340920216530000,-20,133340920216530000,0,133340920216530000,1,133340920216530000,-5
133340920216580000,-2,133340920216580000,0,133340920216580000,0,133340920216580000,2
133340920216630000,4,133340920216630000,-2,133340920216630000,3,133340920216630000,-1
133340920216680000,18,133340920216680000,-3,133340920216680000,-1,133340920216680000,1
133340920216730000,-6,133340920216730000,1,133340920216730000,1,133340920216730000,3
133340920216780000,-10,133340920216780000,0,133340920216780000,4,133340920216780000,0
133340920216830000,18,133340920216830000,2,133340920216830000,-4,133340920216830000,0
133340920216880000,-4,133340920216880000,1,133340920216880000,0,133340920216880000,0
133340920216930000,-12,133340920216930000,1,133340920216930000,1,133340920216930000,-1
133340920216980000,14,133340920216980000,-2,133340920216980000,-2,133340920216980000,0
133340920217030000,-15,133340920217030000,-1,133340920217030000,-2,133340920217030000,-1
133340920217080000,11,133340920217080000,-3,133340920217080000,1,133340920217080000,0
133340920217130000,11,133340920217130000,-3,133340920217130000,-1,133340920217130000,0
133340920217180000,-7,133340920217180000,-1,133340920217180000,3,133340920217180000,-1
133340920217230000,3,133340920217230000,-1,133340920217230000,-1,133340920217230000,-1
133340920217280000,-19,133340920217280000,2,133340920217280000,-1,133340920217280000,2
133340920217330000,12,133340920217330000,0,133340920217330000,3,133340920217330000,-2
133340920217380000,-13,133340920217380000,-1,133340920217380000,0,133340920217380000,3
133340920217430000,12,133340920217430000,1,133340920217430000,0,133340920217430000,-2
133340920217480000,2,133340920217480000,0,133340920217480000,-1,133340920217480000,-1
133340920217530000,18,133340920217530000,-3,133340920217530000,0,133340920217530000,4
133340920217580000,11,133340920217580000,5,133340920217580000,0,133340920217580000,0
133340920217630000,17,133340920217630000,2,133340920217630000,-2,133340920217630000,1
133340920217680000,2,133340920217680000,-1,133340920217680000,3,133340920217680000,1
133340920217730000,-26,133340920217730000,4,133340920217730000,2,133340920217730000,-1
133340920217780000,-27,133340920217780000,3,133340920217780000,0,133340920217780000,4
133340920217830000,12,133340920217830000,-1,133340920217830000,-1,133340920217830000,-2
133340920217880000,26,133340920217880000,1,133340920217880000,-3,133340920217880000,-4
133340920217930000,-26,133340920217930000,-3,133340920217930000,-2,133340920217930000,1
133340920217980000,4,133340920217980000,1,133340920217980000,1,133340920217980000,0
133340920218030000,-16,133340920218030000,1,133340920218030000,-1,133340920218030000,0
133340920218080000,-25,133340920218080000,3,133340920218080000,1,133340920218080000,-2
133340920218130000,-7,133340920218130000,0,133340920218130000,0,133340920218130000,0
133340920218180000,-6,133340920218180000,-2,133340920218180000,-4,133340920218180000,4
133340920218230000,-14,133340920218230000,4,133340920218230000,1,133340920218230000,2
133340920218280000,34,133340920218280000,2,133340920218280000,1,133340920218280000,1
133340920218330000,-2,133340920218330000,-3,133340920218330000,-1,133340920218330000,2
133340920218380000,8,133340920218380000,-3,133340920218380000,0,133340920218380000,0
133340920218430000,8,133340920218430000,-1,133340920218430000,-2,133340920218430000,3
133340920218480000,30,133340920218480000,1,133340920218480000,-2,133340920218480000,6
133340920218530000,17,133340920218530000,0,133340920218530000,0,133340920218530000,-1
133340920218580000,1,133340920218580000,-2,133340920218580000,-3,133340920218580000,0
133340920218630000,-11,133340920218630000,0,133340920218630000,-3,133340920218630000,-2
133340920218680000,2,133340920218680000,0,133340920218680000,3,133340920218680000,-4
133340920218730000,-8,133340920218730000,-1,133340920218730000,-2,133340920218730000,-1
133340920218780000,-9,133340920218780000,5,133340920218780000,-3,133340920218780000,1
133340920218830000,21,133340920218830000,-1,133340920218830000,-2,133340920218830000,0
133340920218880000,-22,133340920218880000,-4,133340920218880000,-2,133340920218880000,0
133340920218930000,-28,133340920218930000,5,133340920218930000,3,133340920218930000,-1
133340920218980000,-6,133340920218980000,-2,133340920218980000,2,133340920218980000,1
133340920219030000,-17,133340920219030000,5,133340920219030000,-1,133340920219030000,0
133340920219080000,-9,133340920219080000,2,133340920219080000,1,133340920219080000,-1
133340920219130000,9,133340920219130000,-1,133340920219130000,0,133340920219130000,-3
133340920219180000,14,133340920219180000,-1,133340920219180000,2,133340920219180000,-1
133340920219230000,2,133340920219230000,-5,133340920219230000,1,133340920219230000,0
133340920219280000,9,133340920219280000,0,133340920219280000,-2,133340920219280000,0
133340920219330000,1,133340920219330000,3,133340920219330000,1,133340920219330000,-2
133340920219380000,-9,133340920219380000,0,133340920219380000,-2,133340920219380000,0
133340920219430000,-21,133340920219430000,0,133340920219430000,1,133340920219430000,0
133340920219480000,6,133340920219480000,1,133340920219480000,3,133340920219480000,0
